std,rms,p2p,zcr,speed,pwm,label
0.30692866149543097,0.3072536400656417,2.3668489835936413,54.0,0.30118876950351675,205,carpet
0.4754742701826774,0.4754937359228583,3.946729900443227,54.0,0.30118876950351675,205,carpet
0.4879215943783404,0.48821864391213404,3.946729900443227,60.0,0.30118876950351675,205,carpet
0.3087887452161762,0.30900877230394247,2.5567579775868285,51.0,0.30118876950351675,205,carpet
0.4971027234894765,0.4977139300941665,4.125219072842759,48.0,0.30118876950351675,205,carpet
0.1424782505590174,0.14247839928275016,1.1041709535499766,43.0,0.11749481777636572,80,gravel
0.1463016615360191,0.1463477297443402,1.0886284161497422,42.0,0.11749481777636572,80,gravel
0.15187133440843126,0.1518753026993631,1.2691463857533751,49.0,0.11749481777636572,80,gravel
0.092298321959918,0.09231837549464278,0.8313185312170628,52.0,0.11749481777636572,80,gravel
0.09140205266023851,0.09143071330155861,0.7734924331550346,47.0,0.11749481777636572,80,gravel
0.11456564878113645,0.1150523966762448,0.9898118976530164,44.0,0.11749481777636572,80,gravel
0.11231073351698705,0.11239944913610286,0.9561024491949368,50.0,0.11749481777636572,80,gravel
0.4118325985985658,0.41215328094433873,4.399293061135033,45.0,0.11749481777636572,80,gravel
0.43235703577097667,0.4324248282688486,4.795038001373262,39.0,0.11749481777636572,80,gravel
0.2117714057916705,0.21251819365017577,1.5212361198706237,40.0,0.11749481777636572,80,gravel
0.20527366523695542,0.20551418032470167,1.3207191176112012,39.0,0.11749481777636572,80,gravel
0.19171423658662495,0.19171758955307963,1.584833121360278,42.0,0.11749481777636572,80,gravel
0.18354184814568716,0.18395359855223928,1.3409383695783728,40.0,0.11749481777636572,80,gravel
0.5302799299972948,0.5314202155370134,5.47646222732075,38.0,0.11749481777636572,80,gravel
0.5221645063207487,0.5235246000706697,5.47646222732075,42.0,0.11749481777636572,80,gravel
0.2508655982796705,0.25104264721664626,2.7257354917417578,41.0,0.11749481777636572,80,gravel
0.2552007692468351,0.2557103311179715,2.5448265314272396,38.0,0.11749481777636572,80,gravel
0.2828554342390485,0.28285897044135355,2.441863540336243,52.0,0.15404625165163624,105,gravel
0.18297813139793528,0.18483189626874827,1.568665107238381,49.0,0.15404625165163624,105,gravel
0.17440252928598096,0.17444152951934253,1.6197595076946154,50.0,0.15404625165163624,105,gravel
0.21200578348308438,0.21206454674514208,1.6529062025932078,53.0,0.15404625165163624,105,gravel
0.2934764525126858,0.29659263112630274,2.212938324087565,45.0,0.15404625165163624,105,gravel
0.8072950758272184,0.8073211296955503,7.759262902119449,40.0,0.15404625165163624,105,gravel
0.7896704054959309,0.790816735495069,7.441767706258206,42.0,0.15404625165163624,105,gravel
1.1651171494976988,1.1651518094532063,15.486279200407068,45.0,0.15404625165163624,105,gravel
1.1528324589741614,1.153414470709905,15.486279200407068,43.0,0.15404625165163624,105,gravel
0.2043051702573674,0.20449127925719504,1.5455271521628777,46.0,0.15404625165163624,105,gravel
0.2194516635520198,0.21974242468063515,1.4796766799321759,47.0,0.15404625165163624,105,gravel
0.6589900569936399,0.6596833000319651,7.017796475260349,43.0,0.15404625165163624,105,gravel
0.669530299071781,0.6723780566279247,7.017796475260349,36.0,0.15404625165163624,105,gravel
0.28820366598668745,0.2892371404426483,2.5623144916602687,37.0,0.15404625165163624,105,gravel
0.25814428762855324,0.25859063869727195,1.773409584343078,39.0,0.15404625165163624,105,gravel
0.1991689879913567,0.19918181730071627,1.382671238212433,51.0,0.15404625165163624,105,gravel
0.21422337005325082,0.21502133424670158,1.6680674283318488,53.0,0.15404625165163624,105,gravel
0.27526804987566716,0.27591196165188914,2.155986647240919,46.0,0.19083405182818025,130,gravel
0.2576882305182179,0.2576975308686685,1.8918395591671153,52.0,0.19083405182818025,130,gravel
0.2649701983213143,0.26552548213326527,2.3162009849407337,54.0,0.19083405182818025,130,gravel
0.527886498515274,0.528222867500473,5.839163287543867,53.0,0.19083405182818025,130,gravel
0.5564696502834023,0.5591302821706867,6.031999346968719,51.0,0.19083405182818025,130,gravel
0.5143619691121969,0.518987194756929,3.981661714836857,50.0,0.19083405182818025,130,gravel
0.5882777591893878,0.5912051769448398,5.174617018468539,49.0,0.19083405182818025,130,gravel
0.5013946438411906,0.5022108245708159,5.34484010900292,45.0,0.19083405182818025,130,gravel
0.34212366819600715,0.3434951546883594,3.200341838822048,45.0,0.19083405182818025,130,gravel
0.315255362200298,0.31628075618458656,2.5747755741436293,49.0,0.19083405182818025,130,gravel
0.47642649093905237,0.4787192466296289,3.83150045756436,52.0,0.19083405182818025,130,gravel
0.5454901354583844,0.545504370842524,5.304666637516387,48.0,0.19083405182818025,130,gravel
0.5213283673929093,0.5225452022161974,4.712262154664571,48.0,0.19083405182818025,130,gravel
1.2033586541162085,1.2039465944126078,13.51090546417388,56.0,0.19083405182818025,130,gravel
1.4834923756573613,1.4867335506932184,13.51090546417388,52.0,0.19083405182818025,130,gravel
0.9572055731742944,0.9590573381452815,11.342928359969159,47.0,0.19083405182818025,130,gravel
